tid,attribute,correct_val
647,longitude,-87.72570859
648,inspectionid,60443
648,dbaname,vera's
648,akaname,vera's
648,license,2027307
648,facilitytype,restaurant
648,risk,risk 2 (medium)
648,address,4403 w madison st
648,city,chicago
648,state,il
648,zip,60624
648,inspectiondate,2010-04-22
648,inspectiontype,license re-inspection
648,results,fail
648,latitude,41.88049855
648,longitude,-87.73567206
649,inspectionid,60444
649,dbaname,chicago born losers motorcycle club
649,akaname,chicago born losers motorcycle club
649,license,1675323
649,facilitytype,restaurant
649,risk,risk 2 (medium)
649,address,4420 w madison st
649,city,chicago
649,state,il
649,zip,60624
649,inspectiondate,2010-04-22
649,inspectiontype,canvass re-inspection
649,results,pass
649,latitude,41.88070991
649,longitude,-87.73636108
650,inspectionid,60445
650,dbaname,the roseland market
650,akaname,the roseland market
650,license,1382093
650,facilitytype,grocery store
650,risk,risk 2 (medium)
650,address,3407 w madison st
650,city,chicago
650,state,il
650,zip,60624
650,inspectiondate,2010-04-22
650,inspectiontype,canvass re-inspection
650,results,pass
650,latitude,41.88080462
650,longitude,-87.7113755
651,inspectionid,60446
651,dbaname,african supermarket & liquor
651,akaname,african supermarket & liquor
651,license,28149
651,facilitytype,grocery store
651,risk,risk 2 (medium)
651,address,4156-4158 w madison st
651,city,chicago
651,state,il
651,zip,60624
651,inspectiondate,2010-04-22
651,inspectiontype,canvass
651,results,pass w/ conditions
651,latitude,41.88077997
651,longitude,-87.73030601
652,inspectionid,60447
652,dbaname,vera's
652,akaname,vera's
652,license,2027307
652,facilitytype,restaurant
652,risk,risk 2 (medium)
652,address,4403 w madison st
652,city,chicago
652,state,il
652,zip,60624
652,inspectiondate,2010-04-23
652,inspectiontype,license re-inspection
652,results,pass
652,latitude,41.88049855
652,longitude,-87.73567206
653,inspectionid,60448
653,dbaname,new madison sub
653,akaname,new madison sub
653,license,1516937
653,facilitytype,restaurant
653,risk,risk 2 (medium)
653,address,4403 w madison st
653,city,chicago
653,state,il
653,zip,60624
653,inspectiondate,2010-04-23
653,inspectiontype,out of business
653,results,pass
653,latitude,41.88049855
653,longitude,-87.73567206
654,inspectionid,60449
654,dbaname,el tarasco
654,akaname,el tarasco
654,license,2008409
654,facilitytype,restaurant
654,risk,risk 1 (high)
654,address,4358 w 51st st
654,city,chicago
654,state,il
654,zip,60632
654,inspectiondate,2010-04-23
654,inspectiontype,license re-inspection
654,results,fail
654,latitude,41.80057495
654,longitude,-87.73317635
655,inspectionid,60450
655,dbaname,el tarasco
655,akaname,el tarasco
655,license,2008410
655,facilitytype,restaurant
655,risk,risk 1 (high)
655,address,4358 w 51st st
655,city,chicago
655,state,il
655,zip,60632
655,inspectiondate,2010-04-23
655,inspectiontype,license re-inspection
655,results,fail
655,latitude,41.80057495
655,longitude,-87.73317635
656,inspectionid,60451
656,dbaname,taqueria el tenampa
656,akaname,hacienda  del sol
656,license,2014003
656,facilitytype,restaurant
656,risk,risk 1 (high)
656,address,5315-17 s pulaski rd
656,city,chicago
656,state,il
656,zip,60632
656,inspectiondate,2010-04-23
656,inspectiontype,license
656,results,fail
656,latitude,41.79636966
656,longitude,-87.72310369
657,inspectionid,60452
657,dbaname,taqueria el tenampa
657,akaname,hacienda  del sol
657,license,2014004
657,facilitytype,restaurant
657,risk,risk 3 (low)
657,address,5315-17 s pulaski rd
657,city,chicago
657,state,il
657,zip,60632
657,inspectiondate,2010-04-23
657,inspectiontype,task force liquor 1475
657,results,fail
657,latitude,41.79636966
657,longitude,-87.72310369
658,inspectionid,60453
658,dbaname,la esquina del sabor
658,akaname,southern style grill
658,license,2031633
658,facilitytype,restaurant
658,risk,risk 1 (high)
658,address,3143 w 51 st st
658,city,chicago
658,state,il
658,zip,60632
658,inspectiondate,2010-04-27
658,inspectiontype,license
658,results,fail
658,latitude,41.8007213
658,longitude,-87.70307308
659,inspectionid,60454
659,dbaname,club nutricional
659,akaname,club nutricional
659,license,2028012
659,facilitytype,restaurant
659,risk,risk 2 (medium)
659,address,5115 s kedzie ave
659,city,chicago
659,state,il
659,zip,60632
659,inspectiondate,2010-04-27
659,inspectiontype,license
659,results,fail
659,latitude,41.80033459
659,longitude,-87.70360601
660,inspectionid,60455
660,dbaname,restaurante y taqueria los pay asos
660,akaname,restaurante y taqueria los pay asos
660,license,2026332
660,facilitytype,restaurant
660,risk,risk 1 (high)
660,address,2820 w 55th st
660,city,chicago
660,state,il
660,zip,60632
660,inspectiondate,2010-04-27
660,inspectiontype,license
660,results,fail
660,latitude,41.79378362
660,longitude,-87.69477733
661,inspectionid,60456
661,dbaname,edwards (main)
661,akaname,edwards
661,license,23081
661,facilitytype,school
661,risk,risk 1 (high)
661,address,4815 s karlov
661,city,chicago
661,state,il
661,zip,60632
661,inspectiondate,2010-04-28
661,inspectiontype,canvass
661,results,pass
661,latitude,41.80552325
661,longitude,-87.72581893
662,inspectionid,60457
662,dbaname,edwards (annex)
662,akaname,edwards (annex)
662,license,2040683
662,facilitytype,school
662,risk,risk 1 (high)
662,address,4815 s karlov
662,city,chicago
662,state,il
662,zip,60632
662,inspectiondate,2010-04-28
662,inspectiontype,canvass
662,results,pass
662,latitude,41.80552325
662,longitude,-87.72581893
663,inspectionid,60458
663,dbaname,el tarasco
663,akaname,el tarasco
663,license,2008409
663,facilitytype,restaurant
663,risk,risk 1 (high)
663,address,4358 w 51st st
663,city,chicago
663,state,il
663,zip,60632
663,inspectiondate,2010-04-28
663,inspectiontype,license re-inspection
663,results,pass
663,latitude,41.80057495
663,longitude,-87.73317635
664,inspectionid,60459
664,dbaname,el tarasco
664,akaname,el tarasco
664,license,2008410
664,facilitytype,restaurant
664,risk,risk 1 (high)
664,address,4358 w 51st st
664,city,chicago
664,state,il
664,zip,60632
664,inspectiondate,2010-04-28
664,inspectiontype,license re-inspection
664,results,pass
664,latitude,41.80057495
664,longitude,-87.73317635
665,inspectionid,60460
665,dbaname,el tarasco
665,akaname,el tarasco
665,license,1649985
665,facilitytype,restaurant
665,risk,risk 1 (high)
665,address,4358 w 51st st
665,city,chicago
665,state,il
665,zip,60632
665,inspectiondate,2010-04-28
665,inspectiontype,canvass
665,results,fail
665,latitude,41.80057495
665,longitude,-87.73317635
666,inspectionid,60461
666,dbaname,el tarasco
666,akaname,el tarasco
666,license,1649991
666,facilitytype,restaurant
666,risk,risk 1 (high)
666,address,4358 w 51st st
666,city,chicago
666,state,il
666,zip,60632
666,inspectiondate,2010-04-28
666,inspectiontype,canvass
666,results,fail
666,latitude,41.80057495
666,longitude,-87.73317635
667,inspectionid,60462
667,dbaname,el  taconzazo
667,akaname,el taconzazo
667,license,1981216
667,facilitytype,restaurant
667,risk,risk 1 (high)
667,address,5145 s pulaski rd
667,city,chicago
667,state,il
667,zip,60632
667,inspectiondate,2010-04-28
667,inspectiontype,canvass re-inspection
667,results,pass
667,latitude,41.79916646
667,longitude,-87.72318613
668,inspectionid,60463
668,dbaname,subway
668,akaname,subway
668,license,1356009
668,facilitytype,restaurant
668,risk,risk 1 (high)
668,address,5131 s pulaski rd
668,city,chicago
668,state,il
668,zip,60632
668,inspectiondate,2010-04-28
668,inspectiontype,canvass re-inspection
668,results,pass w/ conditions
668,latitude,41.79952555
668,longitude,-87.72319591
669,inspectionid,60464
669,dbaname,mookie's food mart co.
669,akaname,mookie's food mart co.
669,license,1799437
669,facilitytype,grocery store
669,risk,risk 2 (medium)
669,address,24 s kostner ave
669,city,chicago
669,state,il
669,zip,60624
669,inspectiondate,2010-04-29
669,inspectiontype,canvass re-inspection
669,results,pass
669,latitude,41.87976262
669,longitude,-87.73559412
670,inspectionid,60465
670,dbaname,"yousef grocery,inc."
670,akaname,"yousef grocery,inc."
670,license,2004565
670,facilitytype,grocery store
670,risk,risk 2 (medium)
670,address,616 s pulaski rd
670,city,chicago
670,state,il
670,zip,60624
670,inspectiondate,2010-04-29
670,inspectiontype,complaint
670,results,pass
670,latitude,41.87301727
670,longitude,-87.72555237
671,inspectionid,60466
671,dbaname,dunkin donuts
671,akaname,dunkin donuts
671,license,1909356
671,facilitytype,restaurant
671,risk,risk 2 (medium)
671,address,4649 s cicero ave
671,city,chicago
671,state,il
671,zip,60632
671,inspectiondate,2010-04-29
671,inspectiontype,complaint
671,results,fail
671,latitude,41.80799862
671,longitude,-87.74301216
672,inspectionid,60467
672,dbaname,club nutricional
672,akaname,club nutricional
672,license,2028012
672,facilitytype,restaurant
672,risk,risk 2 (medium)
672,address,5115 s kedzie ave
672,city,chicago
672,state,il
672,zip,60632
672,inspectiondate,2010-04-29
672,inspectiontype,license re-inspection
672,results,pass
672,latitude,41.80033459
672,longitude,-87.70360601
673,inspectionid,60468
673,dbaname,"yayos rest.,inc."
673,akaname,don beto's grill
673,license,2027366
673,facilitytype,restaurant
673,risk,risk 1 (high)
673,address,2430 w 47th st
673,city,chicago
673,state,il
673,zip,60632
673,inspectiondate,2010-04-29
673,inspectiontype,license
673,results,pass
673,latitude,41.8085319
673,longitude,-87.6855906
674,inspectionid,60469
674,dbaname,"don beto grill, inc."
674,akaname,"don beto grill, inc."
674,license,1959977
674,facilitytype,restaurant
674,risk,risk 1 (high)
674,address,2430 w 47th st
674,city,chicago
674,state,il
674,zip,60632
674,inspectiondate,2010-04-29
674,inspectiontype,canvass
674,results,fail
674,latitude,41.8085319
674,longitude,-87.6855906
675,inspectionid,60470
675,dbaname,christopher school
675,akaname,christopher school
675,license,30031
675,facilitytype,school
675,risk,risk 1 (high)
675,address,5042 s artesian ave
675,city,chicago
675,state,il
675,zip,60632
675,inspectiondate,2010-05-03
675,inspectiontype,canvass
675,results,pass
675,latitude,41.8016744
675,longitude,-87.68564411
676,inspectionid,60471
676,dbaname,mckinley park elem
676,akaname,mckinley park elem
676,license,26821
676,facilitytype,school
676,risk,risk 1 (high)
676,address,2744 w pershing rd.  (3900s)
676,city,chicago
676,state,il
676,zip,60632
676,inspectiondate,2010-05-03
676,inspectiontype,canvass
676,results,pass
676,latitude,41.82291183
676,longitude,-87.69397186
677,inspectionid,60472
677,dbaname,burger king # 3386
677,akaname,burger king # 3386
677,license,1543349
677,facilitytype,restaurant
677,risk,risk 2 (medium)
677,address,5211 s cicero ave
677,city,chicago
677,state,il
677,zip,60632
677,inspectiondate,2010-05-03
677,inspectiontype,complaint
677,results,pass
677,latitude,41.79828531
677,longitude,-87.74276777
678,inspectionid,60473
678,dbaname,la esquina del sabor
678,akaname,southern style grill
678,license,2031633
678,facilitytype,restaurant
678,risk,risk 1 (high)
678,address,3143 w 51 st st
678,city,chicago
678,state,il
678,zip,60632
678,inspectiondate,2010-05-03
678,inspectiontype,license re-inspection
678,results,pass
678,latitude,41.8007213
678,longitude,-87.70307308
679,inspectionid,60474
679,dbaname,southern grill
679,akaname,southern grill
679,license,1986298
679,facilitytype,restaurant
679,risk,risk 1 (high)
679,address,3143 w 51st st bldg
679,city,chicago
679,state,il
679,zip,60632
679,inspectiondate,2010-05-03
679,inspectiontype,canvass
679,results,fail
679,latitude,41.8007213
679,longitude,-87.70307308
680,inspectionid,60475
680,dbaname,red lobster restaurant #277
680,akaname,red lobster restaurant #277
680,license,31571
680,facilitytype,restaurant
680,risk,risk 1 (high)
680,address,5201 s pulaski rd
680,city,chicago
680,state,il
680,zip,60632
680,inspectiondate,2010-05-04
680,inspectiontype,complaint
680,results,pass
680,latitude,41.79850995
680,longitude,-87.72316542
681,inspectionid,60476
681,dbaname,jackys hot dogs
681,akaname,jackys hot dogs
681,license,3775
681,facilitytype,restaurant
681,risk,risk 1 (high)
681,address,5415 s pulaski rd
681,city,chicago
681,state,il
681,zip,60632
681,inspectiondate,2010-05-04
681,inspectiontype,canvass
681,results,pass
681,latitude,41.79456097
681,longitude,-87.72305196
682,inspectionid,60477
682,dbaname,genevieve melody elementary
682,akaname,melody elementary
682,license,26351
682,facilitytype,school
682,risk,risk 1 (high)
682,address,412 s keeler  (4200w)
682,city,chicago
682,state,il
682,zip,60624
682,inspectiondate,2010-05-05
682,inspectiontype,canvass
682,results,pass w/ conditions
682,latitude,41.87474954
682,longitude,-87.73051772
683,inspectionid,60478
683,dbaname,tony's sub
683,akaname,tony's sub
683,license,1927010
683,facilitytype,restaurant
683,risk,risk 2 (medium)
683,address,3959 w harrison st
683,city,chicago
683,state,il
683,zip,60624
683,inspectiondate,2010-05-05
683,inspectiontype,canvass
683,results,pass
683,latitude,41.87333369
683,longitude,-87.725329
684,inspectionid,60479
684,dbaname,mary's snack shop
684,akaname,mary's snack shop
684,license,29766
684,facilitytype,restaurant
684,risk,risk 1 (high)
684,address,606 s pulaski rd
684,city,chicago
684,state,il
684,zip,60624
684,inspectiondate,2010-05-05
684,inspectiontype,canvass
684,results,pass w/ conditions
684,latitude,41.87326901
684,longitude,-87.725555
685,inspectionid,60480
685,dbaname,shields annex
685,akaname,shields annex
685,license,25361
685,facilitytype,school
685,risk,risk 1 (high)
685,address,4231 s talman ave
685,city,chicago
685,state,il
685,zip,60632
685,inspectiondate,2010-05-06
685,inspectiontype,canvass
685,results,fail
685,latitude,41.81648727
685,longitude,-87.69063241
686,inspectionid,60481
686,dbaname,shields elementary main
686,akaname,shields elementary main
686,license,2040685
686,facilitytype,school
686,risk,risk 1 (high)
686,address,4250 s rockwell ave
686,city,chicago
686,state,il
686,zip,60632
686,inspectiondate,2010-05-06
686,inspectiontype,canvass
